Filename,Label,Codec,Source_File,Source_Directory,Track_ID
new_ai_tracks_10s_aime_track_045_opus.opus,AI,Opus,aime_track_045.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_045
new_ai_tracks_10s_aime_track_046_clean.wav,AI,Clean,aime_track_046.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_046
new_ai_tracks_10s_aime_track_046_aac.m4a,AI,AAC,aime_track_046.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_046
new_ai_tracks_10s_aime_track_046_opus.opus,AI,Opus,aime_track_046.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_046
new_ai_tracks_10s_aime_track_047_clean.wav,AI,Clean,aime_track_047.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_047
new_ai_tracks_10s_aime_track_047_aac.m4a,AI,AAC,aime_track_047.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_047
new_ai_tracks_10s_aime_track_047_opus.opus,AI,Opus,aime_track_047.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_047
new_ai_tracks_10s_aime_track_048_clean.wav,AI,Clean,aime_track_048.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_048
new_ai_tracks_10s_aime_track_048_aac.m4a,AI,AAC,aime_track_048.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_048
new_ai_tracks_10s_aime_track_048_opus.opus,AI,Opus,aime_track_048.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_048
new_ai_tracks_10s_aime_track_049_clean.wav,AI,Clean,aime_track_049.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_049
new_ai_tracks_10s_aime_track_049_aac.m4a,AI,AAC,aime_track_049.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_049
new_ai_tracks_10s_aime_track_049_opus.opus,AI,Opus,aime_track_049.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_049
new_ai_tracks_10s_aime_track_050_clean.wav,AI,Clean,aime_track_050.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_050
new_ai_tracks_10s_aime_track_050_aac.m4a,AI,AAC,aime_track_050.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_050
new_ai_tracks_10s_aime_track_050_opus.opus,AI,Opus,aime_track_050.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_050
new_ai_tracks_10s_aime_track_051_clean.wav,AI,Clean,aime_track_051.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_051
new_ai_tracks_10s_aime_track_051_aac.m4a,AI,AAC,aime_track_051.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_051
new_ai_tracks_10s_aime_track_051_opus.opus,AI,Opus,aime_track_051.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_051
new_ai_tracks_10s_aime_track_052_clean.wav,AI,Clean,aime_track_052.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_052
new_ai_tracks_10s_aime_track_052_aac.m4a,AI,AAC,aime_track_052.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_052
new_ai_tracks_10s_aime_track_052_opus.opus,AI,Opus,aime_track_052.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_052
new_ai_tracks_10s_aime_track_053_clean.wav,AI,Clean,aime_track_053.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_053
new_ai_tracks_10s_aime_track_053_aac.m4a,AI,AAC,aime_track_053.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_053
new_ai_tracks_10s_aime_track_053_opus.opus,AI,Opus,aime_track_053.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_053
new_ai_tracks_10s_aime_track_054_clean.wav,AI,Clean,aime_track_054.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_054
new_ai_tracks_10s_aime_track_054_aac.m4a,AI,AAC,aime_track_054.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_054
new_ai_tracks_10s_aime_track_054_opus.opus,AI,Opus,aime_track_054.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_054
new_ai_tracks_10s_aime_track_055_clean.wav,AI,Clean,aime_track_055.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_055
new_ai_tracks_10s_aime_track_055_aac.m4a,AI,AAC,aime_track_055.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_055
new_ai_tracks_10s_aime_track_055_opus.opus,AI,Opus,aime_track_055.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_055
new_ai_tracks_10s_aime_track_056_clean.wav,AI,Clean,aime_track_056.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_056
new_ai_tracks_10s_aime_track_056_aac.m4a,AI,AAC,aime_track_056.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_056
new_ai_tracks_10s_aime_track_056_opus.opus,AI,Opus,aime_track_056.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_056
new_ai_tracks_10s_aime_track_057_clean.wav,AI,Clean,aime_track_057.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_057
new_ai_tracks_10s_aime_track_057_aac.m4a,AI,AAC,aime_track_057.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_057
new_ai_tracks_10s_aime_track_057_opus.opus,AI,Opus,aime_track_057.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_057
new_ai_tracks_10s_aime_track_058_clean.wav,AI,Clean,aime_track_058.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_058
new_ai_tracks_10s_aime_track_058_aac.m4a,AI,AAC,aime_track_058.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_058
new_ai_tracks_10s_aime_track_058_opus.opus,AI,Opus,aime_track_058.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_058
new_ai_tracks_10s_aime_track_059_clean.wav,AI,Clean,aime_track_059.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_059
new_ai_tracks_10s_aime_track_059_aac.m4a,AI,AAC,aime_track_059.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_059
new_ai_tracks_10s_aime_track_059_opus.opus,AI,Opus,aime_track_059.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_059
new_ai_tracks_10s_aime_track_060_clean.wav,AI,Clean,aime_track_060.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_060
new_ai_tracks_10s_aime_track_060_aac.m4a,AI,AAC,aime_track_060.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_060
new_ai_tracks_10s_aime_track_060_opus.opus,AI,Opus,aime_track_060.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_060
new_ai_tracks_10s_aime_track_061_clean.wav,AI,Clean,aime_track_061.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_061
new_ai_tracks_10s_aime_track_061_aac.m4a,AI,AAC,aime_track_061.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_061
new_ai_tracks_10s_aime_track_061_opus.opus,AI,Opus,aime_track_061.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_061
new_ai_tracks_10s_aime_track_062_clean.wav,AI,Clean,aime_track_062.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_062
new_ai_tracks_10s_aime_track_062_aac.m4a,AI,AAC,aime_track_062.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_062
new_ai_tracks_10s_aime_track_062_opus.opus,AI,Opus,aime_track_062.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_062
new_ai_tracks_10s_aime_track_063_clean.wav,AI,Clean,aime_track_063.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_063
new_ai_tracks_10s_aime_track_063_aac.m4a,AI,AAC,aime_track_063.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_063
new_ai_tracks_10s_aime_track_063_opus.opus,AI,Opus,aime_track_063.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_063
new_ai_tracks_10s_aime_track_064_clean.wav,AI,Clean,aime_track_064.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_064
new_ai_tracks_10s_aime_track_064_aac.m4a,AI,AAC,aime_track_064.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_064
new_ai_tracks_10s_aime_track_064_opus.opus,AI,Opus,aime_track_064.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_064
new_ai_tracks_10s_aime_track_065_clean.wav,AI,Clean,aime_track_065.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_065
new_ai_tracks_10s_aime_track_065_aac.m4a,AI,AAC,aime_track_065.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_065
new_ai_tracks_10s_aime_track_065_opus.opus,AI,Opus,aime_track_065.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_065
new_ai_tracks_10s_aime_track_066_clean.wav,AI,Clean,aime_track_066.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_066
new_ai_tracks_10s_aime_track_066_aac.m4a,AI,AAC,aime_track_066.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_066
new_ai_tracks_10s_aime_track_066_opus.opus,AI,Opus,aime_track_066.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_066
new_ai_tracks_10s_aime_track_067_clean.wav,AI,Clean,aime_track_067.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_067
new_ai_tracks_10s_aime_track_067_aac.m4a,AI,AAC,aime_track_067.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_067
new_ai_tracks_10s_aime_track_067_opus.opus,AI,Opus,aime_track_067.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_067
new_ai_tracks_10s_aime_track_068_clean.wav,AI,Clean,aime_track_068.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_068
new_ai_tracks_10s_aime_track_068_aac.m4a,AI,AAC,aime_track_068.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_068
new_ai_tracks_10s_aime_track_068_opus.opus,AI,Opus,aime_track_068.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_068
new_ai_tracks_10s_aime_track_069_clean.wav,AI,Clean,aime_track_069.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_069
new_ai_tracks_10s_aime_track_069_aac.m4a,AI,AAC,aime_track_069.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_069
new_ai_tracks_10s_aime_track_069_opus.opus,AI,Opus,aime_track_069.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_069
new_ai_tracks_10s_aime_track_070_clean.wav,AI,Clean,aime_track_070.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_070
new_ai_tracks_10s_aime_track_070_aac.m4a,AI,AAC,aime_track_070.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_070
new_ai_tracks_10s_aime_track_070_opus.opus,AI,Opus,aime_track_070.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_070
new_ai_tracks_10s_aime_track_071_clean.wav,AI,Clean,aime_track_071.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_071
new_ai_tracks_10s_aime_track_071_aac.m4a,AI,AAC,aime_track_071.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_071
new_ai_tracks_10s_aime_track_071_opus.opus,AI,Opus,aime_track_071.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_071
new_ai_tracks_10s_aime_track_072_clean.wav,AI,Clean,aime_track_072.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_072
new_ai_tracks_10s_aime_track_072_aac.m4a,AI,AAC,aime_track_072.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_072
new_ai_tracks_10s_aime_track_072_opus.opus,AI,Opus,aime_track_072.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_072
new_ai_tracks_10s_aime_track_073_clean.wav,AI,Clean,aime_track_073.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_073
new_ai_tracks_10s_aime_track_073_aac.m4a,AI,AAC,aime_track_073.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_073
new_ai_tracks_10s_aime_track_073_opus.opus,AI,Opus,aime_track_073.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_073
new_ai_tracks_10s_aime_track_074_clean.wav,AI,Clean,aime_track_074.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_074
new_ai_tracks_10s_aime_track_074_aac.m4a,AI,AAC,aime_track_074.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_074
new_ai_tracks_10s_aime_track_074_opus.opus,AI,Opus,aime_track_074.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_074
new_ai_tracks_10s_aime_track_075_clean.wav,AI,Clean,aime_track_075.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_075
new_ai_tracks_10s_aime_track_075_aac.m4a,AI,AAC,aime_track_075.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_075
new_ai_tracks_10s_aime_track_075_opus.opus,AI,Opus,aime_track_075.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_075
new_ai_tracks_10s_aime_track_076_clean.wav,AI,Clean,aime_track_076.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_076
new_ai_tracks_10s_aime_track_076_aac.m4a,AI,AAC,aime_track_076.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_076
new_ai_tracks_10s_aime_track_076_opus.opus,AI,Opus,aime_track_076.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_076
new_ai_tracks_10s_aime_track_077_clean.wav,AI,Clean,aime_track_077.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_077
new_ai_tracks_10s_aime_track_077_aac.m4a,AI,AAC,aime_track_077.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_077
new_ai_tracks_10s_aime_track_077_opus.opus,AI,Opus,aime_track_077.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_077
new_ai_tracks_10s_aime_track_078_clean.wav,AI,Clean,aime_track_078.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_078
new_ai_tracks_10s_aime_track_078_aac.m4a,AI,AAC,aime_track_078.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_078
new_ai_tracks_10s_aime_track_078_opus.opus,AI,Opus,aime_track_078.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_078
new_ai_tracks_10s_aime_track_079_clean.wav,AI,Clean,aime_track_079.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_079
new_ai_tracks_10s_aime_track_079_aac.m4a,AI,AAC,aime_track_079.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_079
new_ai_tracks_10s_aime_track_079_opus.opus,AI,Opus,aime_track_079.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_079
new_ai_tracks_10s_aime_track_080_clean.wav,AI,Clean,aime_track_080.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_080
new_ai_tracks_10s_aime_track_080_aac.m4a,AI,AAC,aime_track_080.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_080
new_ai_tracks_10s_aime_track_080_opus.opus,AI,Opus,aime_track_080.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_080
new_ai_tracks_10s_aime_track_081_clean.wav,AI,Clean,aime_track_081.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_081
new_ai_tracks_10s_aime_track_081_aac.m4a,AI,AAC,aime_track_081.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_081
new_ai_tracks_10s_aime_track_081_opus.opus,AI,Opus,aime_track_081.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_081
new_ai_tracks_10s_aime_track_082_clean.wav,AI,Clean,aime_track_082.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_082
new_ai_tracks_10s_aime_track_082_aac.m4a,AI,AAC,aime_track_082.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_082
new_ai_tracks_10s_aime_track_082_opus.opus,AI,Opus,aime_track_082.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_082
new_ai_tracks_10s_aime_track_083_clean.wav,AI,Clean,aime_track_083.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_083
new_ai_tracks_10s_aime_track_083_aac.m4a,AI,AAC,aime_track_083.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_083
new_ai_tracks_10s_aime_track_083_opus.opus,AI,Opus,aime_track_083.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_083
new_ai_tracks_10s_aime_track_084_clean.wav,AI,Clean,aime_track_084.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_084
new_ai_tracks_10s_aime_track_084_aac.m4a,AI,AAC,aime_track_084.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_084
new_ai_tracks_10s_aime_track_084_opus.opus,AI,Opus,aime_track_084.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_084
new_ai_tracks_10s_aime_track_085_clean.wav,AI,Clean,aime_track_085.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_085
new_ai_tracks_10s_aime_track_085_aac.m4a,AI,AAC,aime_track_085.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_085
new_ai_tracks_10s_aime_track_085_opus.opus,AI,Opus,aime_track_085.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_085
new_ai_tracks_10s_aime_track_086_clean.wav,AI,Clean,aime_track_086.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_086
new_ai_tracks_10s_aime_track_086_aac.m4a,AI,AAC,aime_track_086.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_086
new_ai_tracks_10s_aime_track_086_opus.opus,AI,Opus,aime_track_086.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_086
new_ai_tracks_10s_aime_track_087_clean.wav,AI,Clean,aime_track_087.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_087
new_ai_tracks_10s_aime_track_087_aac.m4a,AI,AAC,aime_track_087.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_087
new_ai_tracks_10s_aime_track_087_opus.opus,AI,Opus,aime_track_087.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_087
new_ai_tracks_10s_aime_track_088_clean.wav,AI,Clean,aime_track_088.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_088
new_ai_tracks_10s_aime_track_088_aac.m4a,AI,AAC,aime_track_088.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_088
new_ai_tracks_10s_aime_track_088_opus.opus,AI,Opus,aime_track_088.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_088
new_ai_tracks_10s_aime_track_089_clean.wav,AI,Clean,aime_track_089.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_089
new_ai_tracks_10s_aime_track_089_aac.m4a,AI,AAC,aime_track_089.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_089
new_ai_tracks_10s_aime_track_089_opus.opus,AI,Opus,aime_track_089.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_089
new_ai_tracks_10s_aime_track_090_clean.wav,AI,Clean,aime_track_090.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_090
new_ai_tracks_10s_aime_track_090_aac.m4a,AI,AAC,aime_track_090.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_090
new_ai_tracks_10s_aime_track_090_opus.opus,AI,Opus,aime_track_090.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_090
new_ai_tracks_10s_aime_track_091_clean.wav,AI,Clean,aime_track_091.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_091
new_ai_tracks_10s_aime_track_091_aac.m4a,AI,AAC,aime_track_091.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_091
new_ai_tracks_10s_aime_track_091_opus.opus,AI,Opus,aime_track_091.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_091
new_ai_tracks_10s_aime_track_092_clean.wav,AI,Clean,aime_track_092.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_092
new_ai_tracks_10s_aime_track_092_aac.m4a,AI,AAC,aime_track_092.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_092
new_ai_tracks_10s_aime_track_092_opus.opus,AI,Opus,aime_track_092.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_092
new_ai_tracks_10s_aime_track_093_clean.wav,AI,Clean,aime_track_093.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_093
new_ai_tracks_10s_aime_track_093_aac.m4a,AI,AAC,aime_track_093.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_093
new_ai_tracks_10s_aime_track_093_opus.opus,AI,Opus,aime_track_093.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_093
new_ai_tracks_10s_aime_track_094_clean.wav,AI,Clean,aime_track_094.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_094
new_ai_tracks_10s_aime_track_094_aac.m4a,AI,AAC,aime_track_094.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_094
new_ai_tracks_10s_aime_track_094_opus.opus,AI,Opus,aime_track_094.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_094
new_ai_tracks_10s_aime_track_095_clean.wav,AI,Clean,aime_track_095.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_095
new_ai_tracks_10s_aime_track_095_aac.m4a,AI,AAC,aime_track_095.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_095
new_ai_tracks_10s_aime_track_095_opus.opus,AI,Opus,aime_track_095.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_095
new_ai_tracks_10s_aime_track_096_clean.wav,AI,Clean,aime_track_096.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_096
new_ai_tracks_10s_aime_track_096_aac.m4a,AI,AAC,aime_track_096.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_096
new_ai_tracks_10s_aime_track_096_opus.opus,AI,Opus,aime_track_096.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_096
new_ai_tracks_10s_aime_track_097_clean.wav,AI,Clean,aime_track_097.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_097
new_ai_tracks_10s_aime_track_097_aac.m4a,AI,AAC,aime_track_097.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_097
new_ai_tracks_10s_aime_track_097_opus.opus,AI,Opus,aime_track_097.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_097
new_ai_tracks_10s_aime_track_098_clean.wav,AI,Clean,aime_track_098.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_098
new_ai_tracks_10s_aime_track_098_aac.m4a,AI,AAC,aime_track_098.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_098
new_ai_tracks_10s_aime_track_098_opus.opus,AI,Opus,aime_track_098.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_098
new_ai_tracks_10s_aime_track_099_clean.wav,AI,Clean,aime_track_099.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_099
new_ai_tracks_10s_aime_track_099_aac.m4a,AI,AAC,aime_track_099.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_099
new_ai_tracks_10s_aime_track_099_opus.opus,AI,Opus,aime_track_099.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_099
new_ai_tracks_10s_aime_track_100_clean.wav,AI,Clean,aime_track_100.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_100
new_ai_tracks_10s_aime_track_100_aac.m4a,AI,AAC,aime_track_100.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_100
new_ai_tracks_10s_aime_track_100_opus.opus,AI,Opus,aime_track_100.wav,new_ai_tracks_10s,new_ai_tracks_10s_aime_track_100
